time,weathercode,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,shortwave_radiation_sum,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,et0_fao_evapotranspiration,latitude,longitude,elevation,country,city,date,month,year,rainfall_lag1
4/23/2010,2,33.0,26.8,29.4,40.5,31.4,34.9,5:52:00 AM,6:14:00 PM,24.36,0.0,0.0,0,0,16.9,27.4,259,5.53,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-04-23,4,2010,0.2
4/24/2010,63,32.9,26.3,28.5,40.5,31.0,33.7,5:51:00 AM,6:14:00 PM,21.81,12.7,12.7,0,4,17.8,27.4,241,4.82,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-04-24,4,2010,0.0
4/25/2010,53,31.7,26.4,29.4,37.6,31.1,34.4,5:51:00 AM,6:14:00 PM,20.63,1.3,1.3,0,4,14.2,20.9,164,4.84,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-04-25,4,2010,12.7
4/26/2010,53,31.1,26.4,28.5,37.5,31.5,34.3,5:51:00 AM,6:14:00 PM,22.14,3.0,3.0,0,5,15.6,27.4,141,4.57,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-04-26,4,2010,1.3
4/27/2010,51,31.6,26.4,29.0,38.6,31.5,35.1,5:50:00 AM,6:14:00 PM,23.36,0.2,0.2,0,1,13.9,23.0,97,4.9,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-04-27,4,2010,3.0
4/28/2010,1,31.9,27.4,29.5,38.9,33.0,34.9,5:50:00 AM,6:14:00 PM,23.8,0.0,0.0,0,0,14.4,26.6,128,5.39,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-04-28,4,2010,0.2
4/29/2010,61,31.7,26.2,29.0,37.4,30.8,33.8,5:50:00 AM,6:14:00 PM,22.46,3.5,3.5,0,6,19.4,33.5,127,5.04,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-04-29,4,2010,0.0
4/30/2010,61,31.0,25.5,27.8,37.2,29.9,33.1,5:49:00 AM,6:14:00 PM,21.36,12.6,12.6,0,15,17.7,29.2,129,4.4,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-04-30,4,2010,3.5
5/1/2010,51,30.8,25.7,28.2,37.0,29.9,33.5,5:49:00 AM,6:14:00 PM,19.69,0.5,0.5,0,3,16.1,27.7,321,4.17,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-05-01,5,2010,12.6
5/2/2010,55,31.0,26.3,28.4,38.5,31.0,34.1,5:49:00 AM,6:15:00 PM,22.46,2.9,2.9,0,4,14.2,24.1,112,4.73,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-05-02,5,2010,0.5
5/3/2010,61,31.1,26.4,27.8,38.5,31.4,33.4,5:48:00 AM,6:15:00 PM,19.11,4.8,4.8,0,6,12.2,23.4,205,4.05,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-05-03,5,2010,2.9
5/4/2010,61,32.7,26.4,28.8,39.3,31.3,34.2,5:48:00 AM,6:15:00 PM,22.8,3.2,3.2,0,3,14.4,23.0,233,4.9,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-05-04,5,2010,4.8
5/5/2010,61,32.7,27.0,28.8,39.4,31.2,34.1,5:48:00 AM,6:15:00 PM,23.05,3.0,3.0,0,4,15.5,25.9,233,5.02,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-05-05,5,2010,3.2
5/6/2010,3,33.3,26.9,29.6,41.5,31.2,34.9,5:47:00 AM,6:15:00 PM,23.55,0.0,0.0,0,0,18.0,28.8,191,5.42,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-05-06,5,2010,3.0
5/7/2010,51,32.2,26.9,29.1,40.2,32.1,35.0,5:47:00 AM,6:15:00 PM,23.93,0.9,0.9,0,4,12.2,24.5,227,5.2,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-05-07,5,2010,0.0
5/8/2010,63,32.4,26.1,28.1,40.9,31.0,34.0,5:47:00 AM,6:15:00 PM,23.09,11.0,11.0,0,6,11.6,23.0,211,4.86,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-05-08,5,2010,0.9
5/9/2010,63,32.3,26.2,28.3,39.3,30.9,33.6,5:47:00 AM,6:15:00 PM,22.58,12.5,12.5,0,6,15.5,28.8,218,4.9,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-05-09,5,2010,11.0
5/10/2010,2,32.8,26.8,29.5,40.3,31.3,34.9,5:46:00 AM,6:15:00 PM,19.98,0.0,0.0,0,0,14.4,27.4,208,4.72,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-05-10,5,2010,12.5
5/11/2010,51,32.7,27.3,29.9,41.6,31.9,35.8,5:46:00 AM,6:16:00 PM,24.87,0.4,0.4,0,1,13.0,23.8,193,5.59,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-05-11,5,2010,0.0
5/12/2010,53,33.2,27.5,29.7,41.6,32.5,35.6,5:46:00 AM,6:16:00 PM,24.53,1.5,1.5,0,4,13.0,25.6,192,5.49,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-05-12,5,2010,0.4
5/13/2010,51,33.8,27.3,30.2,41.3,32.1,36.0,5:46:00 AM,6:16:00 PM,24.44,0.6,0.6,0,3,16.9,29.2,215,5.49,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-05-13,5,2010,1.5
5/14/2010,1,33.4,27.3,30.0,40.1,31.0,34.7,5:46:00 AM,6:16:00 PM,22.47,0.0,0.0,0,0,19.0,29.9,220,5.54,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-05-14,5,2010,0.6
5/15/2010,51,34.2,27.3,30.0,41.2,30.7,34.8,5:46:00 AM,6:16:00 PM,22.73,1.2,1.2,0,8,21.3,34.6,219,5.43,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-05-15,5,2010,0.0
5/16/2010,51,33.2,27.1,29.7,40.0,30.1,33.9,5:45:00 AM,6:16:00 PM,21.27,0.2,0.2,0,2,23.2,34.9,235,5.45,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-05-16,5,2010,1.2
5/17/2010,61,33.7,27.1,28.9,38.2,29.9,32.8,5:45:00 AM,6:17:00 PM,16.11,4.5,4.5,0,5,25.6,42.8,236,4.32,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-05-17,5,2010,0.2
5/18/2010,3,31.6,27.1,28.6,32.8,28.7,30.1,5:45:00 AM,6:17:00 PM,13.75,0.0,0.0,0,0,39.0,58.3,238,4.52,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-05-18,5,2010,4.5
5/19/2010,51,32.1,27.1,29.1,34.3,29.3,31.2,5:45:00 AM,6:17:00 PM,19.9,0.1,0.1,0,1,36.5,59.4,230,5.56,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-05-19,5,2010,0.0
5/20/2010,3,31.9,27.0,28.7,33.2,29.5,30.9,5:45:00 AM,6:17:00 PM,18.23,0.0,0.0,0,0,35.8,56.5,228,4.96,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-05-20,5,2010,0.1
5/21/2010,51,31.2,26.8,28.4,34.1,29.2,31.2,5:45:00 AM,6:17:00 PM,14.33,0.7,0.7,0,5,28.1,45.7,229,4.2,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-05-21,5,2010,0.0
5/22/2010,51,32.6,26.8,29.2,35.1,29.1,31.6,5:45:00 AM,6:18:00 PM,17.02,0.2,0.2,0,1,29.6,47.2,233,5.11,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-05-22,5,2010,0.7
5/23/2010,3,33.0,27.0,29.2,36.4,29.0,31.6,5:45:00 AM,6:18:00 PM,19.69,0.0,0.0,0,0,27.9,47.5,232,5.59,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-05-23,5,2010,0.2
5/24/2010,3,33.1,27.0,29.4,35.2,28.7,31.1,5:45:00 AM,6:18:00 PM,19.56,0.0,0.0,0,0,32.2,51.5,236,5.89,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-05-24,5,2010,0.0
5/25/2010,3,33.4,27.2,29.5,35.0,29.1,31.1,5:45:00 AM,6:18:00 PM,21.22,0.0,0.0,0,0,35.3,58.3,240,6.26,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-05-25,5,2010,0.0
5/26/2010,2,34.4,27.3,30.1,36.9,28.8,32.0,5:45:00 AM,6:19:00 PM,24.41,0.0,0.0,0,0,33.0,52.9,243,6.93,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-05-26,5,2010,0.0
5/27/2010,1,33.8,27.2,30.1,36.3,28.7,32.0,5:45:00 AM,6:19:00 PM,23.11,0.0,0.0,0,0,35.8,54.7,243,6.81,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-05-27,5,2010,0.0
5/28/2010,51,34.1,27.1,29.8,37.3,29.3,32.0,5:45:00 AM,6:19:00 PM,21.59,0.3,0.3,0,1,34.7,52.9,241,6.28,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-05-28,5,2010,0.0
5/29/2010,2,35.1,26.9,30.2,38.2,28.9,32.4,5:45:00 AM,6:19:00 PM,23.36,0.0,0.0,0,0,30.1,51.1,242,6.82,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-05-29,5,2010,0.3
5/30/2010,51,35.5,26.8,30.1,39.0,28.9,32.6,5:45:00 AM,6:19:00 PM,25.25,0.2,0.2,0,1,32.6,50.4,241,6.99,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-05-30,5,2010,0.0
5/31/2010,51,35.5,26.9,30.3,39.1,28.9,33.0,5:45:00 AM,6:20:00 PM,23.64,0.1,0.1,0,1,28.0,43.9,242,6.7,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-05-31,5,2010,0.2
6/1/2010,1,36.1,27.2,31.0,42.8,30.0,35.2,5:45:00 AM,6:20:00 PM,24.88,0.0,0.0,0,0,23.0,36.7,217,6.49,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-06-01,6,2010,0.1
6/2/2010,1,36.0,27.3,30.9,41.3,30.3,34.6,5:45:00 AM,6:20:00 PM,24.6,0.0,0.0,0,0,23.2,37.1,240,6.61,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-06-02,6,2010,0.0
6/3/2010,1,35.7,27.4,31.1,40.5,30.3,34.7,5:45:00 AM,6:20:00 PM,23.91,0.0,0.0,0,0,22.0,36.0,238,6.52,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-06-03,6,2010,0.0
6/4/2010,51,36.4,27.2,30.6,41.2,29.3,33.4,5:45:00 AM,6:21:00 PM,24.22,0.1,0.1,0,1,30.8,47.2,240,6.91,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-06-04,6,2010,0.0
6/5/2010,51,35.7,26.5,29.7,39.2,28.2,31.9,5:45:00 AM,6:21:00 PM,23.95,0.8,0.8,0,3,31.4,47.2,244,6.77,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-06-05,6,2010,0.1
6/6/2010,55,34.3,26.6,29.2,36.9,28.3,31.1,5:45:00 AM,6:21:00 PM,20.76,1.5,1.5,0,2,30.6,56.2,245,6.14,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-06-06,6,2010,0.8
6/7/2010,51,33.3,27.1,29.3,35.2,28.8,31.3,5:45:00 AM,6:22:00 PM,19.13,0.4,0.4,0,3,29.7,45.7,247,5.81,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-06-07,6,2010,1.5
6/8/2010,53,33.4,27.1,29.1,36.0,28.5,31.1,5:45:00 AM,6:22:00 PM,14.1,1.2,1.2,0,2,29.8,47.5,241,4.95,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-06-08,6,2010,0.4
6/9/2010,51,33.6,27.0,29.4,34.6,28.6,30.7,5:46:00 AM,6:22:00 PM,16.95,0.6,0.6,0,3,31.5,51.8,243,5.93,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-06-09,6,2010,1.2
6/10/2010,51,33.9,26.6,28.9,35.1,27.7,30.1,5:46:00 AM,6:22:00 PM,16.06,0.2,0.2,0,1,35.4,55.8,243,5.57,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-06-10,6,2010,0.6
6/11/2010,3,32.1,27.0,28.8,32.5,28.4,29.9,5:46:00 AM,6:23:00 PM,15.97,0.0,0.0,0,0,37.8,63.4,244,5.33,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-06-11,6,2010,0.2
6/12/2010,2,32.6,26.4,28.9,33.3,28.2,30.2,5:46:00 AM,6:23:00 PM,16.72,0.0,0.0,0,0,37.2,59.0,237,5.48,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-06-12,6,2010,0.0
6/13/2010,51,31.3,26.5,28.3,32.7,28.5,30.3,5:46:00 AM,6:23:00 PM,18.16,0.3,0.3,0,3,31.3,51.8,235,5.06,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-06-13,6,2010,0.0
6/14/2010,55,34.1,26.5,29.3,36.8,28.8,31.9,5:46:00 AM,6:23:00 PM,21.13,1.1,1.1,0,2,25.0,40.3,235,5.87,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-06-14,6,2010,0.3
6/15/2010,51,35.2,26.8,30.3,39.5,29.2,33.7,5:46:00 AM,6:24:00 PM,22.19,0.2,0.2,0,2,20.9,32.8,227,6.03,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-06-15,6,2010,1.1
6/16/2010,51,34.7,27.0,30.2,39.8,29.9,34.0,5:47:00 AM,6:24:00 PM,21.28,0.1,0.1,0,1,18.0,31.7,232,5.48,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-06-16,6,2010,0.2
6/17/2010,51,35.0,26.8,29.8,38.6,28.9,32.4,5:47:00 AM,6:24:00 PM,19.72,0.2,0.2,0,1,24.1,35.6,231,5.89,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-06-17,6,2010,0.1
6/18/2010,3,33.8,26.7,29.5,37.6,29.2,32.3,5:47:00 AM,6:24:00 PM,17.07,0.0,0.0,0,0,24.5,41.0,231,5.18,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-06-18,6,2010,0.2
6/19/2010,51,34.5,26.9,29.9,38.8,29.4,33.0,5:47:00 AM,6:24:00 PM,21.61,0.4,0.4,0,2,19.1,34.6,223,5.94,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-06-19,6,2010,0.0
6/20/2010,63,34.5,26.9,29.1,40.4,29.9,33.3,5:47:00 AM,6:25:00 PM,21.78,7.5,7.5,0,3,16.3,31.3,218,5.35,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-06-20,6,2010,0.4
6/21/2010,61,34.0,26.8,29.2,38.6,29.2,32.4,5:48:00 AM,6:25:00 PM,22.36,3.0,3.0,0,2,22.9,35.6,234,5.82,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-06-21,6,2010,7.5
6/22/2010,3,33.5,26.6,29.3,36.1,28.3,31.5,5:48:00 AM,6:25:00 PM,23.18,0.0,0.0,0,0,28.2,47.2,236,6.45,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-06-22,6,2010,3.0
6/23/2010,2,32.6,26.4,28.7,34.1,27.3,29.9,5:48:00 AM,6:25:00 PM,19.81,0.0,0.0,0,0,34.0,57.2,239,5.87,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-06-23,6,2010,0.0
6/24/2010,2,34.3,27.0,29.7,35.4,27.8,30.8,5:48:00 AM,6:26:00 PM,20.25,0.0,0.0,0,0,30.3,50.0,248,6.88,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-06-24,6,2010,0.0
6/25/2010,2,35.0,27.1,30.1,37.5,28.8,32.0,5:49:00 AM,6:26:00 PM,20.59,0.0,0.0,0,0,26.7,41.8,251,6.59,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-06-25,6,2010,0.0
6/26/2010,2,35.2,27.3,30.0,38.1,29.0,31.9,5:49:00 AM,6:26:00 PM,18.88,0.0,0.0,0,0,26.3,46.4,248,6.21,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-06-26,6,2010,0.0
6/27/2010,1,35.6,26.8,30.2,38.6,29.1,32.3,5:49:00 AM,6:26:00 PM,22.95,0.0,0.0,0,0,25.6,43.2,242,6.93,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-06-27,6,2010,0.0
6/28/2010,51,33.7,26.4,29.3,35.6,28.7,30.9,5:49:00 AM,6:26:00 PM,19.6,0.1,0.1,0,1,31.2,50.4,240,6.09,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-06-28,6,2010,0.0
6/29/2010,2,34.3,26.4,29.5,37.1,27.6,31.1,5:49:00 AM,6:26:00 PM,19.88,0.0,0.0,0,0,30.9,50.4,239,6.32,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-06-29,6,2010,0.1
6/30/2010,2,33.3,26.4,29.2,33.7,27.2,29.4,5:50:00 AM,6:27:00 PM,21.61,0.0,0.0,0,0,39.0,65.2,241,6.98,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-06-30,6,2010,0.0
7/1/2010,51,32.5,26.0,28.4,33.1,27.5,29.3,5:50:00 AM,6:27:00 PM,19.88,0.1,0.1,0,1,34.9,58.0,239,5.93,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-07-01,7,2010,0.0
7/2/2010,3,32.3,26.2,28.7,33.0,27.6,30.0,5:50:00 AM,6:27:00 PM,18.18,0.0,0.0,0,0,30.3,53.6,240,5.74,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-07-02,7,2010,0.1
7/3/2010,51,34.0,26.2,29.4,35.4,27.8,30.9,5:50:00 AM,6:27:00 PM,22.72,0.1,0.1,0,1,28.2,53.6,239,6.74,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-07-03,7,2010,0.0
7/4/2010,51,33.7,26.3,29.3,36.0,27.9,31.2,5:51:00 AM,6:27:00 PM,19.35,0.1,0.1,0,1,31.6,48.6,243,6.01,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-07-04,7,2010,0.1
7/5/2010,53,33.6,26.3,29.0,35.3,28.9,31.3,5:51:00 AM,6:27:00 PM,16.13,0.7,0.7,0,2,25.4,47.5,245,5.16,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-07-05,7,2010,0.1
7/6/2010,55,31.8,26.3,28.6,35.0,29.1,32.2,5:51:00 AM,6:27:00 PM,14.62,2.4,2.4,0,3,19.7,32.0,255,3.89,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-07-06,7,2010,0.7
7/7/2010,53,32.0,26.1,28.5,37.4,29.8,32.7,5:51:00 AM,6:27:00 PM,22.44,0.7,0.7,0,2,18.1,28.8,148,5.11,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-07-07,7,2010,2.4
7/8/2010,51,31.8,25.9,28.3,37.5,30.4,33.0,5:52:00 AM,6:27:00 PM,22.38,0.9,0.9,0,3,15.2,29.2,130,4.91,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-07-08,7,2010,0.7
7/9/2010,53,31.5,25.9,28.0,37.6,30.3,32.5,5:52:00 AM,6:28:00 PM,22.19,1.9,1.9,0,6,19.5,32.4,128,4.89,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-07-09,7,2010,0.9
7/10/2010,51,31.9,26.3,28.6,36.8,30.4,33.0,5:52:00 AM,6:28:00 PM,23.98,0.4,0.4,0,2,20.9,35.3,140,5.35,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-07-10,7,2010,1.9
7/11/2010,53,31.9,26.1,28.8,38.1,29.4,33.3,5:52:00 AM,6:28:00 PM,21.67,1.0,1.0,0,2,13.7,25.6,192,5.06,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-07-11,7,2010,0.4
7/12/2010,2,34.3,26.3,29.4,39.0,27.9,32.2,5:53:00 AM,6:28:00 PM,23.72,0.0,0.0,0,0,25.0,38.2,236,6.27,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-07-12,7,2010,1.0
7/13/2010,51,34.0,26.0,29.1,36.4,27.4,30.9,5:53:00 AM,6:28:00 PM,22.25,0.1,0.1,0,1,28.2,44.6,243,6.48,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-07-13,7,2010,0.0
7/14/2010,51,33.3,26.0,28.7,35.6,27.6,30.4,5:53:00 AM,6:28:00 PM,21.37,0.2,0.2,0,1,28.5,46.1,247,6.15,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-07-14,7,2010,0.1
7/15/2010,1,33.6,26.2,29.2,35.4,27.5,30.5,5:53:00 AM,6:28:00 PM,23.54,0.0,0.0,0,0,30.4,55.4,245,6.82,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-07-15,7,2010,0.2
7/16/2010,51,33.2,26.1,28.8,34.6,27.3,29.8,5:53:00 AM,6:28:00 PM,21.15,0.1,0.1,0,1,38.4,59.4,244,6.37,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-07-16,7,2010,0.0
7/17/2010,51,32.9,26.7,28.5,34.4,28.2,30.0,5:54:00 AM,6:28:00 PM,17.52,0.3,0.3,0,2,29.9,51.1,240,5.53,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-07-17,7,2010,0.1
7/18/2010,3,32.8,26.6,29.1,33.6,28.3,30.5,5:54:00 AM,6:28:00 PM,17.17,0.0,0.0,0,0,31.6,50.0,247,5.68,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-07-18,7,2010,0.3
7/19/2010,51,31.0,26.6,28.4,32.1,27.7,29.7,5:54:00 AM,6:28:00 PM,12.3,0.5,0.5,0,3,30.9,48.2,248,4.66,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-07-19,7,2010,0.0
7/20/2010,3,30.6,26.6,28.2,31.7,28.2,29.8,5:54:00 AM,6:28:00 PM,10.62,0.0,0.0,0,0,27.5,48.6,246,4.26,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-07-20,7,2010,0.5
7/21/2010,3,33.1,26.5,29.3,35.3,28.6,31.1,5:54:00 AM,6:27:00 PM,17.15,0.0,0.0,0,0,25.6,41.0,246,5.63,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-07-21,7,2010,0.0
7/22/2010,63,34.8,26.4,29.1,40.7,28.8,33.2,5:55:00 AM,6:27:00 PM,22.42,5.6,5.6,0,3,22.3,38.2,238,5.37,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-07-22,7,2010,0.0
7/23/2010,63,33.6,26.3,28.7,39.9,28.3,32.5,5:55:00 AM,6:27:00 PM,20.73,5.8,5.8,0,3,23.8,37.4,227,5.12,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-07-23,7,2010,5.6
7/24/2010,1,33.9,26.3,29.5,37.6,28.1,31.7,5:55:00 AM,6:27:00 PM,22.26,0.0,0.0,0,0,28.0,43.2,244,6.29,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-07-24,7,2010,5.8
7/25/2010,3,33.9,26.7,29.4,34.9,28.3,30.8,5:55:00 AM,6:27:00 PM,20.2,0.0,0.0,0,0,29.4,46.8,248,6.43,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-07-25,7,2010,0.0
7/26/2010,1,34.6,26.7,29.9,36.7,28.8,31.9,5:55:00 AM,6:27:00 PM,23.62,0.0,0.0,0,0,25.4,42.5,248,6.95,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-07-26,7,2010,0.0
7/27/2010,51,34.0,26.6,29.5,37.0,28.1,31.5,5:55:00 AM,6:27:00 PM,21.44,0.1,0.1,0,1,28.9,49.0,250,6.35,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-07-27,7,2010,0.0
7/28/2010,51,34.4,26.6,29.5,37.3,28.1,31.6,5:56:00 AM,6:27:00 PM,19.75,0.2,0.2,0,1,28.8,47.5,250,6.02,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-07-28,7,2010,0.1
7/29/2010,3,32.8,26.6,29.2,35.0,27.8,30.8,5:56:00 AM,6:26:00 PM,17.17,0.0,0.0,0,0,29.8,47.9,250,5.69,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-07-29,7,2010,0.2
7/30/2010,51,33.1,26.5,28.8,35.3,27.5,30.6,5:56:00 AM,6:26:00 PM,16.82,0.1,0.1,0,1,28.1,42.5,244,5.48,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-07-30,7,2010,0.0
7/31/2010,2,34.5,26.4,29.9,37.4,27.7,31.7,5:56:00 AM,6:26:00 PM,23.02,0.0,0.0,0,0,26.3,43.2,248,6.89,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-07-31,7,2010,0.1
8/1/2010,53,34.9,26.7,30.0,40.4,28.5,33.4,5:56:00 AM,6:26:00 PM,22.55,0.5,0.5,0,1,23.0,38.2,246,5.95,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-08-01,8,2010,0.0
8/2/2010,51,33.9,26.7,29.6,38.0,28.0,32.0,5:56:00 AM,6:25:00 PM,17.9,0.3,0.3,0,2,27.2,41.4,238,5.52,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-08-02,8,2010,0.5
8/3/2010,51,33.1,26.8,29.1,34.7,28.2,30.5,5:56:00 AM,6:25:00 PM,17.56,0.1,0.1,0,1,28.4,45.4,245,5.81,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-08-03,8,2010,0.3
8/4/2010,2,33.1,26.7,29.3,34.2,28.2,30.5,5:56:00 AM,6:25:00 PM,17.5,0.0,0.0,0,0,27.7,46.8,244,6.0,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-08-04,8,2010,0.1
8/5/2010,1,35.2,26.6,29.9,39.1,28.1,32.2,5:56:00 AM,6:25:00 PM,22.8,0.0,0.0,0,0,26.6,43.6,242,6.62,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-08-05,8,2010,0.0
8/6/2010,1,35.0,26.7,29.9,37.5,28.0,31.5,5:57:00 AM,6:24:00 PM,24.19,0.0,0.0,0,0,27.9,46.8,235,7.23,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-08-06,8,2010,0.0
8/7/2010,2,34.9,26.6,29.9,37.3,27.9,31.5,5:57:00 AM,6:24:00 PM,23.19,0.0,0.0,0,0,27.7,45.7,240,7.18,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-08-07,8,2010,0.0
8/8/2010,51,35.1,26.5,29.7,37.9,28.2,31.7,5:57:00 AM,6:24:00 PM,23.55,0.2,0.2,0,2,27.7,52.2,243,6.85,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-08-08,8,2010,0.0
8/9/2010,63,34.5,26.1,28.8,38.6,28.3,31.4,5:57:00 AM,6:23:00 PM,19.35,5.2,5.2,0,2,26.6,43.6,246,5.37,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-08-09,8,2010,0.2
8/10/2010,61,34.0,26.1,29.0,40.5,28.2,33.6,5:57:00 AM,6:23:00 PM,22.43,3.9,3.9,0,4,21.6,36.7,258,5.16,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-08-10,8,2010,5.2
8/11/2010,61,33.7,26.5,28.9,38.8,28.9,32.8,5:57:00 AM,6:23:00 PM,20.92,3.2,3.2,0,3,22.0,34.6,242,5.21,8.599998,81.20001,7,Sri Lanka,Trincomalee,2010-08-11,8,2010,3.9
